date,name,visitors,store,hfb_no,hfb_name,transaction_date,market_area_no,created_net_quantity,created_sales_net_amount_euro,unique_transaction_identifier,avg_time,visitors_daily
2025-09-18,HFB14,3793,445,14,Cooking,2025-09-18,445,2754.000000000,9903.992044800,811,2.76,6047
2025-09-18,HFB11,4369,445,11,Bed and bath textiles,2025-09-18,445,1705.000000000,15615.380054400,544,1.95,6047
2025-09-18,HFB01,3155,445,01,Living room seating,2025-09-18,445,149.000000000,14068.705100800,71,6.38,6047
2025-09-18,HFB15,3832,445,15,Eating,2025-09-18,445,2795.000000000,7207.669862400,609,1.6,6047
2025-09-18,HFB09,2947,445,09,Children's IKEA,2025-09-18,445,619.000000000,4714.449353600,280,7.19,6047
2025-09-18,HFB12,4197,445,12,Home textiles,2025-09-18,445,1198.000000000,9972.008166400,318,2.15,6047
2025-09-18,HFB08,2254,445,08,Dining,2025-09-18,445,179.000000000,4966.487680000,51,2.61,6047
2025-09-18,HFB03,2210,445,03,Workspaces,2025-09-18,445,279.000000000,9357.605577600,73,2.11,6047
2025-09-18,HFB07,2316,445,07,Kitchen,2025-09-18,445,1198.000000000,23800.326524800,229,6.37,6047
2025-09-18,HFB10,4540,445,10,Lighting & Home electronics,2025-09-18,445,1142.000000000,12030.406124800,443,2.95,6047
2025-09-18,HFB06,4368,445,06,Bathroom & Water,2025-09-18,445,611.000000000,8872.535571200,325,2.37,6047
2025-09-18,HFB05,2274,445,05,Beds & Mattresses,2025-09-18,445,129.000000000,12725.058998400,79,4.3,6047
2025-09-19,HFB07,2460,445,07,Kitchen,2025-09-19,445,1276.800000000,24955.671196120,230,5.49,6102
2025-09-19,HFB03,2357,445,03,Workspaces,2025-09-19,445,245.000000000,11341.142108800,85,2.21,6102
2025-09-19,HFB10,4914,445,10,Lighting & Home electronics,2025-09-19,445,1385.000000000,15393.490201600,483,3.4,6102
2025-09-19,HFB04,2621,445,04,Bedroom furniture,2025-09-19,445,1367.000000000,28965.109600000,215,4.35,6102
2025-09-19,HFB15,4571,445,15,Eating,2025-09-19,445,3396.000000000,9176.933203200,699,2.03,6102
2025-09-19,HFB14,4401,445,14,Cooking,2025-09-19,445,2846.000000000,10761.548627200,915,2.74,6102
2025-09-19,HFB06,4959,445,06,Bathroom & Water,2025-09-19,445,573.000000000,10819.588080000,327,2.17,6102
2025-09-19,HFB05,2542,445,05,Beds & Mattresses,2025-09-19,445,211.000000000,21480.204860800,102,3.6,6102
2025-09-19,HFB12,4775,445,12,Home textiles,2025-09-19,445,1231.000000000,9640.302134400,315,3.93,6102
2025-09-19,HFB01,3503,445,01,Living room seating,2025-09-19,445,133.000000000,10260.967449600,69,6.53,6102
2025-09-19,HFB18,4970,445,18,Home organisation,2025-09-19,445,3682.000000000,10958.970153600,1177,3.22,6102
2025-09-19,HFB09,3490,445,09,Children's IKEA,2025-09-19,445,899.000000000,7068.797545600,326,8.56,6102
2025-09-19,HFB08,2426,445,08,Dining,2025-09-19,445,131.000000000,6814.210435200,51,2.27,6102
2025-09-19,HFB16,3312,445,16,Decoration,2025-09-19,445,5378.000000000,18919.550809600,1154,3.5,6102
2025-09-19,HFB13,4718,445,13,Rugs,2025-09-19,445,260.000000000,8069.013209600,179,1.66,6102
2025-09-19,HFB11,4851,445,11,Bed and bath textiles,2025-09-19,445,1485.000000000,15394.728182400,531,2.31,6102
2025-09-19,HFB02,3180,445,02,Store and organise furniture,2025-09-19,445,716.000000000,13028.728406400,162,4.84,6102
2025-09-20,HFB18,7701,445,18,Home organisation,2025-09-20,445,5871.000000000,17980.505961600,1812,3.6,9451
2025-09-20,HFB07,4278,445,07,Kitchen,2025-09-20,445,1288.000000000,22886.915161600,303,6.63,9451
2025-09-20,HFB06,7731,445,06,Bathroom & Water,2025-09-20,445,980.000000000,17147.708995200,534,2.73,9451
2025-09-20,HFB11,7559,445,11,Bed and bath textiles,2025-09-20,445,2419.000000000,26843.428976000,870,2.78,9451
2025-09-20,HFB13,7488,445,13,Rugs,2025-09-20,445,359.000000000,11391.826499200,277,1.81,9451
2025-09-20,HFB04,4952,445,04,Bedroom furniture,2025-09-20,445,1692.000000000,32174.247123200,360,6.11,9451
2025-09-20,HFB15,6773,445,15,Eating,2025-09-20,445,4309.000000000,11514.532243200,1035,2.01,9451
2025-09-20,HFB09,4986,445,09,Children's IKEA,2025-09-20,445,1512.000000000,12480.812668800,549,6.31,9451
2025-09-20,HFB16,5785,445,16,Decoration,2025-09-20,445,5811.000000000,23394.778579200,1484,5.33,9451
2025-09-20,HFB14,6230,445,14,Cooking,2025-09-20,445,5128.000000000,19202.465833600,1464,2.66,9451
2025-09-20,HFB05,4512,445,05,Beds & Mattresses,2025-09-20,445,327.000000000,31018.482812800,168,4.86,9451
2025-09-20,HFB01,5705,445,01,Living room seating,2025-09-20,445,229.000000000,17904.115264000,121,6.87,9451
2025-09-20,HFB10,7583,445,10,Lighting & Home electronics,2025-09-20,445,2333.000000000,23136.914460800,737,3.24,9451
2025-09-20,HFB08,4292,445,08,Dining,2025-09-20,445,197.000000000,10069.517360000,79,2.8,9451
2025-09-20,HFB02,5266,445,02,Store and organise furniture,2025-09-20,445,1079.000000000,26471.524979200,263,4.83,9451
2025-09-20,HFB03,3886,445,03,Workspaces,2025-09-20,445,315.000000000,15227.309484800,144,2.07,9451
2025-09-20,HFB12,7157,445,12,Home textiles,2025-09-20,445,2077.000000000,17006.943296000,522,2.92,9451
2025-09-21,HFB05,4442,445,05,Beds & Mattresses,2025-09-21,445,298.000000000,29355.947420800,163,5.2,10007
2025-09-21,HFB12,7630,445,12,Home textiles,2025-09-21,445,2224.000000000,17984.875305600,594,2.6,10007
2025-09-21,HFB09,6015,445,09,Children's IKEA,2025-09-21,445,1464.000000000,13906.019859200,583,7.57,10007
2025-09-21,HFB14,6424,445,14,Cooking,2025-09-21,445,5349.000000000,19642.604419200,1522,2.91,10007
2025-09-21,HFB16,5736,445,16,Decoration,2025-09-21,445,5603.000000000,24475.171705600,1547,4.38,10007
2025-09-21,HFB01,6191,445,01,Living room seating,2025-09-21,445,269.000000000,24072.463833600,129,7.47,10007
2025-09-21,HFB04,5339,445,04,Bedroom furniture,2025-09-21,445,2350.000000000,53245.044451200,409,6.31,10007
2025-09-21,HFB15,7115,445,15,Eating,2025-09-21,445,4352.000000000,11894.155414400,1105,2.08,10007
2025-09-21,HFB03,4098,445,03,Workspaces,2025-09-21,445,300.000000000,12785.210300800,158,2.03,10007
2025-09-21,HFB10,7995,445,10,Lighting & Home electronics,2025-09-21,445,2543.000000000,26892.147161600,832,3.38,10007
2025-09-21,HFB11,8028,445,11,Bed and bath textiles,2025-09-21,445,2588.000000000,27285.242476800,947,2.54,10007
2025-09-21,HFB18,8130,445,18,Home organisation,2025-09-21,445,5996.000000000,19691.104137600,1888,3.26,10007
2025-09-21,HFB13,7699,445,13,Rugs,2025-09-21,445,382.000000000,10873.112544000,288,1.64,10007
2025-09-21,HFB07,4202,445,07,Kitchen,2025-09-21,445,1320.530000000,29847.477684360,341,6.66,10007
2025-09-21,HFB02,5727,445,02,Store and organise furniture,2025-09-21,445,1258.000000000,25855.738764800,294,4.67,10007
2025-09-21,HFB06,8078,445,06,Bathroom & Water,2025-09-21,445,1090.000000000,16118.510016000,635,2.51,10007
2025-09-21,HFB08,4233,445,08,Dining,2025-09-21,445,171.000000000,8047.166489600,76,3.72,10007
2025-09-22,HFB12,4524,445,12,Home textiles,2025-09-22,445,1032.000000000,7901.958624000,278,2.25,6678
2025-09-22,HFB11,4680,445,11,Bed and bath textiles,2025-09-22,445,1326.000000000,13282.150358400,487,2.25,6678
2025-09-22,HFB01,3674,445,01,Living room seating,2025-09-22,445,137.000000000,15097.612790400,70,6.02,6678
2025-09-22,HFB02,3224,445,02,Store and organise furniture,2025-09-22,445,408.000000000,10235.406787200,111,4.8,6678
2025-09-22,HFB05,2584,445,05,Beds & Mattresses,2025-09-22,445,204.000000000,21284.213384280,97,3.55,6678
2025-09-22,HFB16,3660,445,16,Decoration,2025-09-22,445,4243.000000000,15300.714464000,990,5.03,6678
2025-09-22,HFB03,2433,445,03,Workspaces,2025-09-22,445,153.000000000,6675.410940800,78,1.88,6678
2025-09-22,HFB04,2829,445,04,Bedroom furniture,2025-09-22,445,1075.000000000,22452.893657600,182,4.97,6678
2025-09-22,HFB09,3560,445,09,Children's IKEA,2025-09-22,445,659.000000000,5859.945705600,297,7.4,6678
2025-09-22,HFB06,4899,445,06,Bathroom & Water,2025-09-22,445,577.000000000,11113.426464000,332,2.32,6678
2025-09-22,HFB10,4773,445,10,Lighting & Home electronics,2025-09-22,445,1369.000000000,13511.176806400,439,3.35,6678
2025-09-22,HFB15,4186,445,15,Eating,2025-09-22,445,2811.000000000,7877.053363200,627,1.68,6678
2025-09-22,HFB13,4677,445,13,Rugs,2025-09-22,445,233.000000000,6939.319318400,161,2.01,6678
2025-09-22,HFB07,2639,445,07,Kitchen,2025-09-22,445,856.000000000,18486.257529600,213,6.84,6678
2025-09-22,HFB18,4782,445,18,Home organisation,2025-09-22,445,3450.000000000,10223.463913600,1093,3.39,6678
2025-09-22,HFB14,4004,445,14,Cooking,2025-09-22,445,2717.000000000,10260.384870400,904,2.06,6678
2025-09-22,HFB08,2564,445,08,Dining,2025-09-22,445,116.000000000,3750.062310400,41,2.48,6678
2025-09-23,HFB04,2632,445,04,Bedroom furniture,2025-09-23,445,1084.000000000,22436.654262400,168,6.76,5691
2025-09-23,HFB09,3032,445,09,Children's IKEA,2025-09-23,445,769.000000000,7658.440518400,269,8.05,5691
2025-09-23,HFB01,2983,445,01,Living room seating,2025-09-23,445,131.000000000,13627.255712000,61,6.59,5691
2025-09-23,HFB15,3895,445,15,Eating,2025-09-23,445,2238.000000000,5562.072960640,578,2.03,5691
2025-09-23,HFB13,4294,445,13,Rugs,2025-09-23,445,177.000000000,4932.042684800,138,1.72,5691
2025-09-23,HFB16,3052,445,16,Decoration,2025-09-23,445,3318.000000000,12615.825398400,886,4.83,5691
2025-09-23,HFB08,2258,445,08,Dining,2025-09-23,445,117.000000000,6732.977048000,44,2.72,5691
2025-09-23,HFB11,4251,445,11,Bed and bath textiles,2025-09-23,445,1283.000000000,12521.957324800,478,2.61,5691
2025-09-23,HFB12,4101,445,12,Home textiles,2025-09-23,445,1051.000000000,8256.530889600,272,2.67,5691
2025-09-23,HFB18,4285,445,18,Home organisation,2025-09-23,445,2771.000000000,8189.461459200,983,3.18,5691
2025-09-23,HFB02,2818,445,02,Store and organise furniture,2025-09-23,445,554.000000000,11649.180860800,106,4.34,5691
2025-09-23,HFB05,2374,445,05,Beds & Mattresses,2025-09-23,445,134.000000000,13353.880422400,83,4.99,5691
2025-09-23,HFB07,2217,445,07,Kitchen,2025-09-23,445,1326.120000000,28146.291803560,175,7.09,5691
2025-09-23,HFB03,2101,445,03,Workspaces,2025-09-23,445,157.000000000,9467.348934400,62,2.39,5691
2025-09-23,HFB06,4365,445,06,Bathroom & Water,2025-09-23,445,491.000000000,9753.322499200,281,2.74,5691
2025-09-23,HFB10,4342,445,10,Lighting & Home electronics,2025-09-23,445,1312.000000000,12280.041312000,411,3.15,5691
2025-09-23,HFB14,3604,445,14,Cooking,2025-09-23,445,2218.000000000,8644.608741440,778,2.83,5691
2025-09-24,HFB18,3762,445,18,Home organisation,2025-09-24,445,3160.000000000,8363.361350400,993,2.59,5295
2025-09-24,HFB07,2116,445,07,Kitchen,2025-09-24,445,1113.390000000,25585.536711280,183,8.68,5295
2025-09-24,HFB13,3712,445,13,Rugs,2025-09-24,445,215.000000000,5168.497017600,149,1.82,5295
2025-09-24,HFB09,2925,445,09,Children's IKEA,2025-09-24,445,727.000000000,5993.560245120,289,7.07,5295
2025-09-24,HFB14,3334,445,14,Cooking,2025-09-24,445,2640.000000000,9869.547049600,795,2.46,5295
2025-09-24,HFB03,2011,445,03,Workspaces,2025-09-24,445,204.000000000,13174.737318400,66,2.93,5295
2025-09-24,HFB05,2219,445,05,Beds & Mattresses,2025-09-24,445,194.000000000,18228.975990400,97,4.06,5295
2025-09-24,HFB02,2636,445,02,Store and organise furniture,2025-09-24,445,493.000000000,10282.959814400,108,6.05,5295
2025-09-24,HFB08,2124,445,08,Dining,2025-09-24,445,107.000000000,4881.285472000,42,3.04,5295
2025-09-24,HFB15,3539,445,15,Eating,2025-09-24,445,3443.000000000,7412.810563200,570,3.31,5295
2025-09-24,HFB12,3719,445,12,Home textiles,2025-09-24,445,1109.000000000,9162.441545600,298,2.29,5295
2025-09-24,HFB01,2899,445,01,Living room seating,2025-09-24,445,107.000000000,8719.899820800,59,7.76,5295
2025-09-24,HFB06,3922,445,06,Bathroom & Water,2025-09-24,445,622.000000000,10587.885408800,337,2.28,5295
2025-09-24,HFB11,3810,445,11,Bed and bath textiles,2025-09-24,445,1419.000000000,14943.083657600,495,2.13,5295
2025-09-24,HFB04,2403,445,04,Bedroom furniture,2025-09-24,445,705.000000000,14631.622252800,158,5.1,5295
2025-09-24,HFB16,2343,445,16,Decoration,2025-09-24,445,3588.000000000,12709.183715200,888,3.38,5295
2025-09-24,HFB10,3831,445,10,Lighting & Home electronics,2025-09-24,445,1456.000000000,15464.419219200,456,2.87,5295
2025-09-25,HFB11,4282,445,11,Bed and bath textiles,2025-09-25,445,1612.000000000,16227.816438400,577,2.2,5701
2025-09-25,HFB07,1754,445,07,Kitchen,2025-09-25,445,1176.250000000,26123.124412000,195,8.83,5701
2025-09-25,HFB06,4383,445,06,Bathroom & Water,2025-09-25,445,511.000000000,7309.967128800,318,2.35,5701
2025-09-25,HFB01,2663,445,01,Living room seating,2025-09-25,445,202.000000000,21094.028583880,82,7.15,5701
2025-09-25,HFB08,1707,445,08,Dining,2025-09-25,445,142.000000000,5975.460237600,41,2.72,5701
2025-09-25,HFB03,1675,445,03,Workspaces,2025-09-25,445,197.000000000,10264.317280000,73,2.42,5701
2025-09-25,HFB14,3794,445,14,Cooking,2025-09-25,445,3260.000000000,12504.771238400,927,3.11,5701
2025-09-25,HFB02,2481,445,02,Store and organise furniture,2025-09-25,445,439.000000000,11003.901574400,143,4.57,5701
2025-09-25,HFB12,4131,445,12,Home textiles,2025-09-25,445,1282.000000000,9569.955696000,324,2.31,5701
2025-09-25,HFB04,2410,445,04,Bedroom furniture,2025-09-25,445,1144.000000000,22198.452192000,193,5.64,5701
2025-09-25,HFB16,3392,445,16,Decoration,2025-09-25,445,5198.000000000,18314.542310400,1157,6.87,5701
2025-09-25,HFB10,4348,445,10,Lighting & Home electronics,2025-09-25,445,1394.000000000,12357.815635200,457,3.44,5701
2025-09-25,HFB05,2049,445,05,Beds & Mattresses,2025-09-25,445,172.000000000,17490.280129280,82,4.28,5701
2025-09-25,HFB18,4265,445,18,Home organisation,2025-09-25,445,3590.000000000,10649.216434080,1117,3.12,5701
2025-09-25,HFB13,4232,445,13,Rugs,2025-09-25,445,270.000000000,7621.632436320,177,1.66,5701
2025-09-25,HFB09,3182,445,09,Children's IKEA,2025-09-25,445,769.000000000,5652.110576000,316,9.66,5701
2025-09-25,HFB15,3979,445,15,Eating,2025-09-25,445,3470.000000000,8352.729280000,721,2.46,5701
2025-09-26,HFB08,2953,445,08,Dining,2025-09-26,445,220.000000000,8893.264467360,77,2.71,5574
2025-09-26,HFB18,4617,445,18,Home organisation,2025-09-26,445,4684.000000000,14582.539955200,1534,4.03,5574
2025-09-26,HFB05,3041,445,05,Beds & Mattresses,2025-09-26,445,229.000000000,22140.485561600,119,4.08,5574
2025-09-26,HFB12,4575,445,12,Home textiles,2025-09-26,445,1551.000000000,12414.762752000,391,2.41,5574
2025-09-26,HFB01,3719,445,01,Living room seating,2025-09-26,445,208.000000000,20255.816361760,87,7.3,5574
2025-09-26,HFB14,4134,445,14,Cooking,2025-09-26,445,3582.000000000,13630.678364800,1100,2.76,5574
2025-09-26,HFB09,3321,445,09,Children's IKEA,2025-09-26,445,1207.000000000,9644.525833600,429,8.08,5574
2025-09-26,HFB06,4602,445,06,Bathroom & Water,2025-09-26,445,677.000000000,14387.230278400,358,2.39,5574
2025-09-26,HFB16,3382,445,16,Decoration,2025-09-26,445,7414.000000000,34104.055287680,1615,4.36,5574
2025-09-26,HFB03,2845,445,03,Workspaces,2025-09-26,445,235.000000000,11210.280256000,111,2.58,5574
2025-09-26,HFB07,2902,445,07,Kitchen,2025-09-26,445,1764.920000000,48908.019032320,258,6.55,5574
2025-09-26,HFB15,4359,445,15,Eating,2025-09-26,445,4724.000000000,20888.974359680,999,2.05,5574
2025-09-26,HFB02,3485,445,02,Store and organise furniture,2025-09-26,445,941.000000000,19471.835891200,202,5.24,5574
2025-09-26,HFB13,4523,445,13,Rugs,2025-09-26,445,334.000000000,10267.230176000,236,1.67,5574
2025-09-26,HFB10,4643,445,10,Lighting & Home electronics,2025-09-26,445,1952.000000000,22171.872016000,733,3.42,5574
2025-09-26,HFB04,3227,445,04,Bedroom furniture,2025-09-26,445,1250.000000000,24876.441335200,243,5.5,5574
2025-09-26,HFB11,4637,445,11,Bed and bath textiles,2025-09-26,445,1931.000000000,19615.004729600,696,2.1,5574
2025-09-27,HFB13,7835,445,13,Rugs,2025-09-27,445,452.000000000,13688.655918560,321,2.26,10252
2025-09-27,HFB02,6521,445,02,Store and organise furniture,2025-09-27,445,1264.000000000,27744.242064000,314,5.34,10252
2025-09-27,HFB09,5805,445,09,Children's IKEA,2025-09-27,445,1662.000000000,14130.676963200,653,5.81,10252
2025-09-27,HFB11,7846,445,11,Bed and bath textiles,2025-09-27,445,3223.000000000,35473.465955200,1145,2.83,10252
2025-09-27,HFB14,6611,445,14,Cooking,2025-09-27,445,6554.000000000,25425.504025600,1818,3.0,10252
2025-09-27,HFB05,5669,445,05,Beds & Mattresses,2025-09-27,445,375.000000000,38664.397878400,205,4.54,10252
2025-09-27,HFB16,5789,445,16,Decoration,2025-09-27,445,9251.000000000,34181.669401600,2083,3.66,10252
2025-09-27,HFB06,8114,445,06,Bathroom & Water,2025-09-27,445,1169.000000000,19969.649817600,641,2.73,10252
2025-09-27,HFB18,8029,445,18,Home organisation,2025-09-27,445,7474.000000000,22098.157541600,2237,3.82,10252
2025-09-27,HFB15,6875,445,15,Eating,2025-09-27,445,5556.000000000,16840.981046400,1301,1.89,10252
2025-09-27,HFB04,5623,445,04,Bedroom furniture,2025-09-27,445,2699.000000000,56645.777708800,442,4.7,10252
2025-09-27,HFB01,6612,445,01,Living room seating,2025-09-27,445,289.000000000,30102.012908800,160,6.64,10252
2025-09-27,HFB10,7992,445,10,Lighting & Home electronics,2025-09-27,445,2831.000000000,28660.930435200,988,3.53,10252
2025-09-27,HFB12,7322,445,12,Home textiles,2025-09-27,445,2576.000000000,20368.607336000,643,2.58,10252
2025-09-27,HFB08,5440,445,08,Dining,2025-09-27,445,294.000000000,14643.128192000,115,2.63,10252
2025-09-27,HFB03,5213,445,03,Workspaces,2025-09-27,445,344.000000000,18247.046868960,175,2.47,10252
2025-09-27,HFB07,5587,445,07,Kitchen,2025-09-27,445,1325.000000000,19672.898537600,382,6.97,10252
2025-09-28,HFB18,7869,445,18,Home organisation,2025-09-28,445,6700.000000000,19450.571750400,2085,3.15,10063
2025-09-28,HFB05,5140,445,05,Beds & Mattresses,2025-09-28,445,355.000000000,33024.157353600,176,4.21,10063
2025-09-28,HFB12,7435,445,12,Home textiles,2025-09-28,445,2139.000000000,16987.135603200,576,2.67,10063
2025-09-28,HFB07,5221,445,07,Kitchen,2025-09-28,445,1153.600000000,20916.736989400,340,6.27,10063
2025-09-28,HFB09,5814,445,09,Children's IKEA,2025-09-28,445,1686.000000000,15487.405609760,619,7.28,10063
2025-09-28,HFB15,6951,445,15,Eating,2025-09-28,445,5303.000000000,15800.785884800,1224,1.91,10063
2025-09-28,HFB10,7954,445,10,Lighting & Home electronics,2025-09-28,445,2673.000000000,25987.256019200,901,3.31,10063
2025-09-28,HFB04,5294,445,04,Bedroom furniture,2025-09-28,445,2321.000000000,46176.902307200,407,5.14,10063
2025-09-28,HFB08,5089,445,08,Dining,2025-09-28,445,228.000000000,12662.795846400,80,2.47,10063
2025-09-28,HFB16,5948,445,16,Decoration,2025-09-28,445,8354.000000000,32082.709366400,1940,3.97,10063
2025-09-28,HFB13,7869,445,13,Rugs,2025-09-28,445,452.000000000,13759.501190400,321,2.15,10063
2025-09-28,HFB06,7850,445,06,Bathroom & Water,2025-09-28,445,1005.000000000,13720.686851200,563,2.6,10063
2025-09-28,HFB11,7777,445,11,Bed and bath textiles,2025-09-28,445,2905.000000000,30857.545308800,1040,2.37,10063
2025-09-28,HFB01,6495,445,01,Living room seating,2025-09-28,445,259.000000000,24412.471619200,137,5.44,10063
2025-09-28,HFB14,6592,445,14,Cooking,2025-09-28,445,6236.000000000,24052.292028800,1702,2.57,10063
2025-09-28,HFB02,6072,445,02,Store and organise furniture,2025-09-28,445,1401.000000000,31793.167504000,322,4.69,10063
2025-09-28,HFB03,5163,445,03,Workspaces,2025-09-28,445,348.000000000,14196.530259520,154,2.23,10063
2025-09-29,HFB10,5127,445,10,Lighting & Home electronics,2025-09-29,445,1548.000000000,13215.663507200,503,3.64,6407
2025-09-29,HFB13,4977,445,13,Rugs,2025-09-29,445,235.000000000,6268.333724800,177,1.88,6407
2025-09-29,HFB03,2849,445,03,Workspaces,2025-09-29,445,166.000000000,9298.036854400,83,2.28,6407
2025-09-29,HFB18,4908,445,18,Home organisation,2025-09-29,445,3450.000000000,10023.420780800,1137,3.28,6407
2025-09-29,HFB07,3048,445,07,Kitchen,2025-09-29,445,1418.110000000,34950.931554840,238,7.03,6407
2025-09-29,HFB05,2716,445,05,Beds & Mattresses,2025-09-29,445,136.000000000,12063.831606400,69,3.6,6407
2025-09-29,HFB16,3690,445,16,Decoration,2025-09-29,445,3927.000000000,16555.080304000,1022,4.05,6407
2025-09-29,HFB09,3365,445,09,Children's IKEA,2025-09-29,445,729.000000000,5485.638569600,288,7.02,6407
2025-09-29,HFB11,4931,445,11,Bed and bath textiles,2025-09-29,445,1459.000000000,14742.312300800,539,2.64,6407
2025-09-29,HFB06,4989,445,06,Bathroom & Water,2025-09-29,445,656.000000000,11546.355632000,354,2.45,6407
2025-09-29,HFB02,3346,445,02,Store and organise furniture,2025-09-29,445,598.000000000,13137.962006400,159,4.18,6407
2025-09-29,HFB08,2803,445,08,Dining,2025-09-29,445,143.000000000,6146.501849600,45,2.15,6407
